project_code,original_cost_cr,revised_cost_cr,expenditure_cr,cost_overrun_cr,cost_overrun_pct,delay_days,schedule_change_days,expenditure_change_cr_paimana,revision_cost_change_cr,original_cost,revised_cost,cumulative_expenditure,physical_progress_pct,expenditure_change_cr_flash,progress_change_pct,revised_cost_change_cr,previous_expenditure_cr,previous_progress_pct,flash_history_count,future_delay_flag,snapshot_year,snapshot_month_num,original_end_year,original_end_month,revised_end_year,revised_end_month,sector_freq,ministry_freq,state_freq,implementing_agency_freq
400035,656.0,656.0,519.02,0.0,0.0,273.0,273.0,9.099999999999966,0.0,656.0,656.0,519.02,90.0,9.099999999999966,1.0,0.0,509.92,89.0,5.0,0,2025.0,11.0,2025.0,9.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0051786639047125,0.0047902641118591
400035,656.0,656.0,526.86,0.0,0.0,273.0,273.0,7.840000000000032,0.0,656.0,656.0,526.86,92.0,7.840000000000032,2.0,0.0,519.02,90.0,6.0,0,2025.0,12.0,2025.0,9.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0051786639047125,0.0047902641118591
400035,656.0,656.0,500.52,0.0,0.0,273.0,273.0,-26.340000000000032,0.0,656.0,656.0,500.52,94.0,-26.340000000000032,2.0,0.0,526.86,92.0,7.0,0,2026.0,1.0,2025.0,9.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0051786639047125,0.0047902641118591
400035,656.0,656.0,509.07,0.0,0.0,273.0,273.0,8.550000000000011,0.0,656.0,656.0,509.07,96.0,8.550000000000011,2.0,0.0,500.52,94.0,8.0,0,2026.0,2.0,2025.0,9.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0051786639047125,0.0047902641118591
400035,656.0,656.0,537.17,0.0,0.0,273.0,273.0,28.09999999999997,0.0,656.0,656.0,537.17,96.6,28.09999999999997,0.5999999999999943,0.0,509.07,96.0,9.0,0,2026.0,3.0,2025.0,9.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0051786639047125,0.0047902641118591
400043,829.0,829.0,297.77,0.0,0.0,0.0,0.0,1.5600000000000025,0.0,829.0,829.0,297.77,62.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,301.71,0.0,0.0,0.0,0.0,3.9399999999999977,0.0,829.0,829.0,301.71,63.0,3.9399999999999977,1.0,0.0,297.77,62.0,2.0,0,2025.0,8.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,320.63,0.0,0.0,0.0,0.0,18.920000000000016,0.0,829.0,829.0,320.63,66.0,18.920000000000016,3.0,0.0,301.71,63.0,3.0,0,2025.0,9.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,327.86,0.0,0.0,0.0,0.0,7.230000000000018,0.0,829.0,829.0,327.86,67.0,7.230000000000018,1.0,0.0,320.63,66.0,4.0,0,2025.0,10.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,338.15,0.0,0.0,0.0,0.0,10.289999999999964,0.0,829.0,829.0,338.15,67.0,10.289999999999964,0.0,0.0,327.86,67.0,5.0,0,2025.0,11.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,339.98,0.0,0.0,0.0,0.0,1.830000000000041,0.0,829.0,829.0,339.98,69.0,1.830000000000041,2.0,0.0,338.15,67.0,6.0,0,2025.0,12.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,331.77,0.0,0.0,0.0,0.0,-8.210000000000036,0.0,829.0,829.0,331.77,71.0,-8.210000000000036,2.0,0.0,339.98,69.0,7.0,0,2026.0,1.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,335.37,0.0,0.0,0.0,0.0,3.6000000000000227,0.0,829.0,829.0,335.37,74.0,3.6000000000000227,3.0,0.0,331.77,71.0,8.0,0,2026.0,2.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400043,829.0,829.0,350.21,0.0,0.0,0.0,0.0,14.839999999999977,0.0,829.0,829.0,350.21,75.3,14.839999999999977,1.2999999999999972,0.0,335.37,74.0,9.0,0,2026.0,3.0,2026.0,5.0,2026.0,5.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0455722423614707
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,1.5600000000000025,0.0,168.32,168.32,69.85,82.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,2.0,0,2025.0,8.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,3.0,0,2025.0,9.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,4.0,0,2025.0,10.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,5.0,0,2025.0,11.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,6.0,0,2025.0,12.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,7.0,0,2026.0,1.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,8.0,0,2026.0,2.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400045,168.0,0.0,69.85,0.4000000000000909,0.0630372492836754,0.0,-59.0,0.0,0.0,168.32,168.32,69.85,82.0,0.0,0.0,0.0,69.85,82.0,9.0,0,2026.0,3.0,2025.0,3.0,2025.0,1.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400047,210.0,0.0,13.17,0.4000000000000909,0.0630372492836754,0.0,-153.0,1.5600000000000025,0.0,210.0,210.0,13.17,40.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,1,2025.0,12.0,2024.0,12.0,2024.0,7.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400047,210.0,0.0,37.17,0.4000000000000909,0.0630372492836754,730.0,730.0,24.0,0.0,210.0,210.0,37.17,50.0,24.0,10.0,0.0,13.17,40.0,2.0,0,2026.0,1.0,2024.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400047,210.0,0.0,37.26,0.4000000000000909,0.0630372492836754,730.0,730.0,0.0899999999999963,0.0,210.0,210.0,37.26,50.0,0.0899999999999963,0.0,0.0,37.17,50.0,3.0,0,2026.0,2.0,2024.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400047,210.0,0.0,38.26,0.4000000000000909,0.0630372492836754,730.0,730.0,1.0,0.0,210.0,210.0,38.26,50.0,1.0,0.0,0.0,37.26,50.0,4.0,0,2026.0,3.0,2024.0,12.0,2026.0,12.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400048,186.0,0.0,45.0,0.4000000000000909,0.0630372492836754,0.0,-92.0,1.5600000000000025,0.0,186.21,186.21,45.0,80.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,1,2025.0,12.0,2024.0,12.0,2024.0,9.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400048,186.0,0.0,93.02,0.4000000000000909,0.0630372492836754,485.0,485.0,48.02,0.0,186.21,186.21,93.02,86.0,48.02,6.0,0.0,45.0,80.0,2.0,0,2026.0,1.0,2024.0,12.0,2026.0,4.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400048,186.0,0.0,95.57,0.4000000000000909,0.0630372492836754,485.0,485.0,2.549999999999997,0.0,186.21,186.21,95.57,87.0,2.549999999999997,1.0,0.0,93.02,86.0,3.0,0,2026.0,2.0,2024.0,12.0,2026.0,4.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400048,186.0,0.0,96.77,0.4000000000000909,0.0630372492836754,485.0,485.0,1.2000000000000028,0.0,186.21,186.21,96.77,88.0,1.2000000000000028,1.0,0.0,95.57,87.0,4.0,1,2026.0,3.0,2024.0,12.0,2026.0,4.0,0.2149145520455722,0.2133609528741584,0.0406525116519937,0.0169601242879337
400065,1105.0,0.0,736.47,0.4000000000000909,0.0630372492836754,61.0,61.0,1.5600000000000025,0.0,1105.23,1105.23,736.47,96.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,1,2025.0,7.0,2025.0,5.0,2025.0,7.0,0.0064733298808907,0.007638529259451,0.0406525116519937,0.0045313309166235
400065,1105.0,0.0,769.08,0.4000000000000909,0.0630372492836754,138.0,138.0,32.610000000000014,0.0,1105.23,1105.23,769.08,97.0,32.610000000000014,1.0,0.0,736.47,96.0,2.0,0,2025.0,8.0,2025.0,5.0,2025.0,9.0,0.0064733298808907,0.007638529259451,0.0406525116519937,0.0045313309166235
400065,1105.0,0.0,769.08,0.4000000000000909,0.0630372492836754,138.0,138.0,0.0,0.0,1105.23,1105.23,769.08,99.0,0.0,2.0,0.0,769.08,97.0,3.0,0,2025.0,9.0,2025.0,5.0,2025.0,9.0,0.0064733298808907,0.007638529259451,0.0406525116519937,0.0045313309166235
400065,1105.0,0.0,790.11,0.4000000000000909,0.0630372492836754,138.0,138.0,21.029999999999973,0.0,1105.23,1105.23,790.11,99.0,21.029999999999973,0.0,0.0,769.08,99.0,4.0,0,2025.0,10.0,2025.0,5.0,2025.0,9.0,0.0064733298808907,0.007638529259451,0.0406525116519937,0.0045313309166235
400077,827.0,887.71,619.5,60.71000000000004,7.340991535671105,455.0,455.0,1.5600000000000025,0.0,827.0,887.71,619.5,85.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2024.0,12.0,2026.0,3.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0047902641118591
400077,827.0,887.71,626.01,60.71000000000004,7.340991535671105,455.0,455.0,6.509999999999991,0.0,827.0,887.71,626.01,88.0,6.509999999999991,3.0,0.0,619.5,85.0,2.0,0,2025.0,8.0,2024.0,12.0,2026.0,3.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0047902641118591
400077,827.0,887.71,633.42,60.71000000000004,7.340991535671105,455.0,455.0,7.409999999999968,0.0,827.0,887.71,633.42,88.0,7.409999999999968,0.0,0.0,626.01,88.0,3.0,0,2025.0,9.0,2024.0,12.0,2026.0,3.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0047902641118591
400077,827.0,887.71,638.71,60.71000000000004,7.340991535671105,455.0,455.0,5.290000000000077,0.0,827.0,887.71,638.71,89.0,5.290000000000077,1.0,0.0,633.42,88.0,4.0,0,2025.0,10.0,2024.0,12.0,2026.0,3.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0047902641118591
400077,827.0,887.71,649.51,60.71000000000004,7.340991535671105,455.0,455.0,10.799999999999956,0.0,827.0,887.71,649.51,90.0,10.799999999999956,1.0,0.0,638.71,89.0,5.0,0,2025.0,11.0,2024.0,12.0,2026.0,3.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0047902641118591
400077,827.0,887.71,649.51,60.71000000000004,7.340991535671105,455.0,455.0,0.0,0.0,827.0,887.71,649.51,90.0,0.0,0.0,0.0,649.51,90.0,6.0,0,2025.0,12.0,2024.0,12.0,2026.0,3.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0047902641118591
400077,827.0,887.71,641.34,60.71000000000004,7.340991535671105,455.0,455.0,-8.169999999999959,0.0,827.0,887.71,641.34,90.0,-8.169999999999959,0.0,0.0,649.51,90.0,7.0,0,2026.0,1.0,2024.0,12.0,2026.0,3.0,0.0189021232522009,0.1226048679440704,0.0243397203521491,0.0047902641118591
400078,9028.0,9028.0,7071.08,0.0,0.0,377.0,377.0,1.5600000000000025,0.0,9028.0,9028.0,7071.08,84.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2024.0,12.0,2025.0,12.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7136.41,0.0,0.0,377.0,377.0,65.32999999999993,0.0,9028.0,9028.0,7136.41,85.0,65.32999999999993,1.0,0.0,7071.08,84.0,2.0,0,2025.0,8.0,2024.0,12.0,2025.0,12.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7186.98,0.0,0.0,377.0,377.0,50.56999999999971,0.0,9028.0,9028.0,7186.98,85.0,50.56999999999971,0.0,0.0,7136.41,85.0,3.0,0,2025.0,9.0,2024.0,12.0,2025.0,12.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7292.34,0.0,0.0,377.0,377.0,105.36000000000058,0.0,9028.0,9028.0,7292.34,86.0,105.36000000000058,1.0,0.0,7186.98,85.0,4.0,1,2025.0,10.0,2024.0,12.0,2025.0,12.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7357.45,0.0,0.0,558.0,558.0,65.10999999999967,0.0,9028.0,9028.0,7357.45,86.0,65.10999999999967,0.0,0.0,7292.34,86.0,5.0,0,2025.0,11.0,2024.0,12.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7394.54,0.0,0.0,558.0,558.0,37.09000000000015,0.0,9028.0,9028.0,7394.54,88.0,37.09000000000015,2.0,0.0,7357.45,86.0,6.0,0,2025.0,12.0,2024.0,12.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7290.7,0.0,0.0,558.0,558.0,-103.84000000000016,0.0,9028.0,9028.0,7290.7,89.0,-103.84000000000016,1.0,0.0,7394.54,88.0,7.0,0,2026.0,1.0,2024.0,12.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7343.81,0.0,0.0,558.0,558.0,53.11000000000058,0.0,9028.0,9028.0,7343.81,90.0,53.11000000000058,1.0,0.0,7290.7,89.0,8.0,0,2026.0,2.0,2024.0,12.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400078,9028.0,9028.0,7132.48,0.0,0.0,558.0,558.0,-211.33000000000084,0.0,9028.0,9028.0,7132.48,90.8,-211.33000000000084,0.7999999999999972,0.0,7343.81,90.0,9.0,0,2026.0,3.0,2024.0,12.0,2026.0,6.0,0.0189021232522009,0.1226048679440704,0.0011651993785603,0.0455722423614707
400081,906.0,611.74,553.38,-294.26,-32.47902869757174,447.0,447.0,1.5600000000000025,0.0,12467.21,906.47,7908.95,94.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,10.0,2024.0,8.0,2025.0,11.0,0.0244691869497669,0.0007767995857068,0.0168306576903158,0.0007767995857068
400081,906.0,611.74,559.27,-294.26,-32.47902869757174,447.0,447.0,5.889999999999986,0.0,15115.18,906.47,7945.92,95.0,36.970000000000255,1.0,0.0,7908.95,94.0,2.0,1,2025.0,11.0,2024.0,8.0,2025.0,11.0,0.0244691869497669,0.0007767995857068,0.0168306576903158,0.0007767995857068
400081,906.0,611.74,565.17,-294.26,-32.47902869757174,712.0,712.0,5.899999999999977,0.0,14512.44,906.47,7689.22,95.0,-256.6999999999998,0.0,0.0,7945.92,95.0,3.0,0,2025.0,12.0,2024.0,8.0,2026.0,8.0,0.0244691869497669,0.0007767995857068,0.0168306576903158,0.0007767995857068
400081,906.0,611.74,569.37,-294.26,-32.47902869757174,712.0,712.0,4.2000000000000455,0.0,14711.41,906.47,7786.65,96.0,97.42999999999938,1.0,0.0,7689.22,95.0,4.0,0,2026.0,1.0,2024.0,8.0,2026.0,8.0,0.0244691869497669,0.0007767995857068,0.0168306576903158,0.0007767995857068
400081,906.0,611.74,571.72,-294.26,-32.47902869757174,712.0,712.0,2.3500000000000227,0.0,14711.41,906.47,7931.02,96.0,144.3700000000008,0.0,0.0,7786.65,96.0,5.0,0,2026.0,2.0,2024.0,8.0,2026.0,8.0,0.0244691869497669,0.0007767995857068,0.0168306576903158,0.0007767995857068
400081,906.0,611.74,571.72,-294.26,-32.47902869757174,712.0,712.0,0.0,0.0,14711.41,906.47,8209.56,96.5,278.53999999999905,0.5,0.0,7931.02,96.0,6.0,0,2026.0,3.0,2024.0,8.0,2026.0,8.0,0.0244691869497669,0.0007767995857068,0.0168306576903158,0.0007767995857068
400087,886.0,1286.67,765.43,400.6700000000001,45.22234762979685,0.0,0.0,1.5600000000000025,0.0,885.63,1286.67,765.43,73.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2026.0,2.0,2026.0,2.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1286.67,789.49,400.6700000000001,45.22234762979685,0.0,0.0,24.06000000000006,0.0,885.63,1286.67,789.49,78.0,24.06000000000006,5.0,0.0,765.43,73.0,2.0,0,2025.0,8.0,2026.0,2.0,2026.0,2.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1286.67,830.89,400.6700000000001,45.22234762979685,0.0,0.0,41.39999999999998,0.0,885.63,1286.67,830.89,79.0,41.39999999999998,1.0,0.0,789.49,78.0,3.0,0,2025.0,9.0,2026.0,2.0,2026.0,2.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1286.67,876.53,400.6700000000001,45.22234762979685,0.0,0.0,45.63999999999999,0.0,885.63,1286.67,876.53,79.0,45.63999999999999,0.0,0.0,830.89,79.0,4.0,0,2025.0,10.0,2026.0,2.0,2026.0,2.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1286.67,876.84,400.6700000000001,45.22234762979685,0.0,0.0,0.3100000000000591,0.0,885.63,1286.67,876.84,80.0,0.3100000000000591,1.0,0.0,876.53,79.0,5.0,0,2025.0,11.0,2026.0,2.0,2026.0,2.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1286.67,911.57,400.6700000000001,45.22234762979685,0.0,0.0,34.73000000000002,0.0,885.63,1286.67,911.57,85.0,34.73000000000002,5.0,0.0,876.84,80.0,6.0,1,2025.0,12.0,2026.0,2.0,2026.0,2.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1347.61,934.83,461.6099999999999,52.10045146726861,0.0,-4.0,23.25999999999999,60.93999999999983,885.63,1347.61,934.83,85.0,23.25999999999999,0.0,60.93999999999983,911.57,85.0,7.0,0,2026.0,1.0,2027.0,3.0,2027.0,3.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1347.61,944.04,461.6099999999999,52.10045146726861,0.0,-4.0,9.209999999999924,0.0,885.63,1347.61,944.04,85.0,9.209999999999924,0.0,0.0,934.83,85.0,8.0,0,2026.0,2.0,2027.0,3.0,2027.0,3.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400087,886.0,1347.61,944.4,461.6099999999999,52.10045146726861,0.0,-4.0,0.3600000000000136,0.0,885.63,1347.61,944.4,86.7,0.3600000000000136,1.7000000000000028,0.0,944.04,85.0,9.0,1,2026.0,3.0,2027.0,3.0,2027.0,3.0,0.1038322112894873,0.1226048679440704,0.0651216986017607,0.016053858104609
400093,1673.0,0.0,0.0,0.4000000000000909,0.0630372492836754,2282.0,2282.0,1.5600000000000025,0.0,1672.7,1672.7,0.0,0.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,0.0,0.4000000000000909,0.0630372492836754,2282.0,2282.0,0.0,0.0,1672.7,1672.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2025.0,8.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,22.24,0.4000000000000909,0.0630372492836754,2282.0,2282.0,22.24,0.0,1672.7,1672.7,22.24,1.0,22.24,1.0,0.0,0.0,0.0,3.0,0,2025.0,9.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,22.24,0.4000000000000909,0.0630372492836754,2282.0,2282.0,0.0,0.0,1672.7,1672.7,22.24,1.0,0.0,0.0,0.0,22.24,1.0,4.0,0,2025.0,10.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,22.24,0.4000000000000909,0.0630372492836754,2282.0,2282.0,0.0,0.0,1672.7,1672.7,22.24,1.0,0.0,0.0,0.0,22.24,1.0,5.0,0,2025.0,11.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,22.24,0.4000000000000909,0.0630372492836754,2282.0,2282.0,0.0,0.0,1672.7,1672.7,22.24,1.0,0.0,0.0,0.0,22.24,1.0,6.0,0,2025.0,12.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,22.24,0.4000000000000909,0.0630372492836754,2282.0,2282.0,0.0,0.0,1672.7,1672.7,22.24,1.0,0.0,0.0,0.0,22.24,1.0,7.0,0,2026.0,1.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,22.24,0.4000000000000909,0.0630372492836754,2282.0,2282.0,0.0,0.0,1672.7,1672.7,22.24,1.0,0.0,0.0,0.0,22.24,1.0,8.0,0,2026.0,2.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400093,1673.0,0.0,22.24,0.4000000000000909,0.0630372492836754,2282.0,2282.0,0.0,0.0,1672.7,1672.7,22.24,1.76,0.0,0.76,0.0,22.24,1.0,9.0,0,2026.0,3.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0655100983946141,0.0024598653547384
400095,744.0,0.0,252.0,0.4000000000000909,0.0630372492836754,2373.0,2373.0,1.5600000000000025,0.0,743.73,743.73,252.0,50.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,252.0,0.4000000000000909,0.0630372492836754,2373.0,2373.0,0.0,0.0,743.73,743.73,252.0,50.0,0.0,0.0,0.0,252.0,50.0,2.0,0,2025.0,8.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,252.43,0.4000000000000909,0.0630372492836754,2373.0,2373.0,0.4300000000000068,0.0,743.73,743.73,252.43,50.0,0.4300000000000068,0.0,0.0,252.0,50.0,3.0,0,2025.0,9.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,295.12,0.4000000000000909,0.0630372492836754,2373.0,2373.0,42.69,0.0,743.73,743.73,295.12,52.0,42.69,2.0,0.0,252.43,50.0,4.0,0,2025.0,10.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,365.86,0.4000000000000909,0.0630372492836754,2373.0,2373.0,70.74000000000001,0.0,743.73,743.73,365.86,52.0,70.74000000000001,0.0,0.0,295.12,52.0,5.0,0,2025.0,11.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,396.38,0.4000000000000909,0.0630372492836754,2373.0,2373.0,30.519999999999985,0.0,743.73,743.73,396.38,52.0,30.519999999999985,0.0,0.0,365.86,52.0,6.0,0,2025.0,12.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,410.42,0.4000000000000909,0.0630372492836754,2373.0,2373.0,14.04000000000002,0.0,743.73,743.73,410.42,52.0,14.04000000000002,0.0,0.0,396.38,52.0,7.0,0,2026.0,1.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,414.98,0.4000000000000909,0.0630372492836754,2373.0,2373.0,4.560000000000002,0.0,743.73,743.73,414.98,52.0,4.560000000000002,0.0,0.0,410.42,52.0,8.0,0,2026.0,2.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400095,744.0,0.0,458.42,0.4000000000000909,0.0630372492836754,2373.0,2373.0,43.44,0.0,743.73,743.73,458.42,53.93,43.44,1.93,0.0,414.98,52.0,9.0,0,2026.0,3.0,2019.0,12.0,2026.0,6.0,0.0405230450543759,0.0477731745209735,0.0919212843086483,0.0104867944070429
400096,648.0,648.09,172.56,0.0900000000000318,0.0138888888888938,2282.0,2282.0,1.5600000000000025,0.0,648.09,648.09,172.56,3.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,7.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0441481097876747,0.0011651993785603
400096,648.0,648.09,172.56,0.0900000000000318,0.0138888888888938,2282.0,2282.0,0.0,0.0,648.09,648.09,172.56,3.0,0.0,0.0,0.0,172.56,3.0,2.0,0,2025.0,8.0,2019.0,12.0,2026.0,3.0,0.0405230450543759,0.0477731745209735,0.0441481097876747,0.0011651993785603
